0.247787610619469,0.000489501046519479,0,0.0684931506849315,0.124314592028808,0.140845070422535,0.0989399293286219,0.00000772992324186211,0.606299212598425,0.137724550898204,0.153846153846154,5
0.283185840707965,0.000641415164404834,0,0.116438356164384,0.160324085440707,0.338028169014084,0.215547703180212,0.00000672993317176351,0.362204724409449,0.209580838323353,0.215384615384615,5
0.283185840707965,0.000540139085814597,0.04,0.0958904109589041,0.150503314510189,0.197183098591549,0.169611307420495,0.996000039719606,0.409448818897638,0.191616766467066,0.215384615384615,5
0.584070796460177,0.000135034771453649,0.56,0.0684931506849315,0.122677796873721,0.225352112676056,0.190812720848057,0.997000029789704,0.330708661417323,0.149700598802395,0.215384615384615,6
0.247787610619469,0.000489501046519479,0,0.0684931506849315,0.124314592028808,0.140845070422535,0.0989399293286219,0.00000772992324186211,0.606299212598425,0.137724550898204,0.153846153846154,5
0.247787610619469,0.000455742353656066,0,0.0616438356164384,0.122677796873721,0.169014084507042,0.120141342756184,0.00000772992324186211,0.606299212598425,0.137724550898204,0.153846153846154,5
0.292035398230089,0.000405104314360948,0.06,0.0479452054794521,0.112857025943203,0.197183098591549,0.187279151943463,0.00000632993714372411,0.440944881889764,0.0778443113772455,0.153846153846154,5
0.238938053097345,0.000447302680440213,0,0.0205479452054794,0.106309845322858,0.197183098591549,0.0530035335689046,0.0000045299550175466,0.511811023622047,0.0838323353293413,0.246153846153846,7
0.283185840707965,0.000388224967929242,0.02,0.0753424657534247,0.119404206563549,0.112676056338028,0.0424028268551237,0.00000672993317176351,0.488188976377953,0.143712574850299,0.169230769230769,7
0.256637168141593,0.000320707582202417,0.36,0.356164383561644,0.116130616253376,0.225352112676056,0.339222614840989,0.00000772992324186211,0.480314960629921,0.281437125748503,0.323076923076923,5
0.185840707964602,0.000388224967929242,0.08,0.0616438356164384,0.158687290285621,0.197183098591549,0.208480565371025,0.00000582994210867475,0.425196850393701,0.125748502994012,0.123076923076923,5
0.256637168141593,0.000320707582202417,0.36,0.356164383561644,0.116130616253376,0.225352112676056,0.339222614840989,0.00000772992324186211,0.480314960629921,0.281437125748503,0.323076923076923,5
0.0884955752212389,0.518938626696374,0,0.0479452054794521,0.14559292904493,0.211267605633803,0.187279151943463,0.00000422995799651705,0.661417322834646,0.11377245508982,0.230769230769231,5
0.283185840707965,0.000413543987576801,0.29,0.0479452054794521,0.186512807922089,0.112676056338028,0.0812720848056537,0.00000732992721382272,0.409448818897638,0.736526946107784,0.107692307692308,5
0.380530973451327,0.000421983660792654,0.18,0.198630136986301,0.287994107537442,0.71830985915493,0.491166077738516,0.00000852991529794102,0.330708661417323,0.329341317365269,0.123076923076923,5
0.380530973451327,0.000421983660792654,0.19,0.205479452054795,0.000196415418610361,0.704225352112676,0.501766784452297,0.00000852991529794102,0.338582677165354,0.359281437125749,0.123076923076923,5
0.345132743362832,0.000135034771453649,0.56,0.0616438356164384,0.150503314510189,0.47887323943662,0.342756183745583,0.00000682993217877336,0.440944881889764,0.251497005988024,0.323076923076923,7
0.309734513274336,0.000371345621497536,0.28,0.0547945205479452,0.602258777314019,0.211267605633803,0.176678445229682,0.00000672993317176351,0.291338582677165,0.568862275449102,0.138461538461539,5
0.247787610619469,0.000396664641145095,0.08,0.23972602739726,0.140682543579671,0.0704225352112676,0.0812720848056537,0.00000732992721382272,0.503937007874016,0.101796407185629,0.0923076923076923,4
0.292035398230089,0.000168793464317062,0.51,0.0616438356164384,0.558065308126688,0.225352112676056,0.176678445229682,0.00000682993217877336,0.236220472440945,0.449101796407186,0.123076923076923,6
0.380530973451327,0.0000843967321585308,0.48,0.0616438356164384,0.125951387183894,0.394366197183099,0.190812720848057,0.00000672993317176351,0.511811023622047,0.119760479041916,0.153846153846154,6
0.265486725663717,0.000227871176828033,0.31,0.0958904109589041,0.134135362959326,0.309859154929577,0.229681978798587,0.00000812991926990162,0.614173228346457,0.191616766467066,0.2,5
